STOCK CODE,SUBCATEGORY NAME,SHORT DESCRIPTION,IMAGE,MANUFACTURER,MANUFACTURER SKU,DBP,RRP
NWG-WGM59040101,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M590,https://www.leadersystems.com.au/Images/NWG-WGM59040101.jpg,Watchguard,WGM59040101,1648.00,2053.00
NWG-WGM29040201,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox M290,https://www.leadersystems.com.au/Images/NWG-WGM29040201.jpg,Watchguard,WGM29040201,1517.00,1891.00
NWG-WGM39040301,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M390,https://www.leadersystems.com.au/Images/NWG-WGM39040301.jpg,Watchguard,WGM39040301,4378.00,5454.00
NWG-WGM39040103,Subscriptions  Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox M390,https://www.leadersystems.com.au/Images/NWG-WGM39040103.jpg,Watchguard,WGM39040103,1996.00,2487.00
NWG-WGPTCH30501,Endpoint  Mobile Protection,Watchguard Endpoint Module - Patch Management - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGPTCH30501.jpg,Watchguard,WGPTCH30501,18.00,23.00
NWG-WGPTCH30203,Endpoint  Mobile Protection,Watchguard Endpoint Module - Patch Management - 3 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGPTCH30203.jpg,Watchguard,WGPTCH30203,63.00,79.00
NWG-WGINSG30301,Endpoint  Mobile Protection,Watchguard Endpoint Module - Advanced Reporting Tool - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGINSG30301.jpg,Watchguard,WGINSG30301,17.00,22.00
NWG-WGENCR30201,Endpoint  Mobile Protection,Watchguard Endpoint Module - Full Encryption - 1 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGENCR30201.jpg,Watchguard,WGENCR30201,20.00,25.00
NWG-WGT25173,Cloud  Server Security,WatchGuard APT Blocker 3-yr for Firebox T25,https://www.leadersystems.com.au/Images/NWG-WGT25173.jpg,Watchguard,WGT25173,465.00,580.00
NWG-WGT25343,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox T25,https://www.leadersystems.com.au/Images/NWG-WGT25343.jpg,Watchguard,WGT25343,956.00,1192.00
NWG-WGT26203,Subscriptions  Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox T25-W,https://www.leadersystems.com.au/Images/NWG-WGT26203.jpg,Watchguard,WGT26203,415.00,518.00
NWG-WGT26343,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox T25-W,https://www.leadersystems.com.au/Images/NWG-WGT26343.jpg,Watchguard,WGT26343,1145.00,1427.00
NWG-WGT45261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox T45,https://www.leadersystems.com.au/Images/NWG-WGT45261.jpg,Watchguard,WGT45261,363.00,452.00
NWG-WGT47261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox T45-PoE,https://www.leadersystems.com.au/Images/NWG-WGT47261.jpg,Watchguard,WGT47261,363.00,452.00
NWG-WGT48203,Subscriptions  Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox T45-W-PoE,https://www.leadersystems.com.au/Images/NWG-WGT48203.jpg,Watchguard,WGT48203,784.00,977.00
NWG-WGT85353,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox T85-PoE,https://www.leadersystems.com.au/Images/NWG-WGT85353.jpg,Watchguard,WGT85353,6169.00,7685.00
NWG-WG9022,Watchguard Accessories,WatchGuard Firebox M 3rd Gen 8 x 1 Gb Copper Module,https://www.leadersystems.com.au/Images/NWG-WG9022.jpg,Watchguard,WG9022,912.00,1258.00
NWG-WGMDR30301,Managed Detection  Response (MDR),WatchGuard Core MDR - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDR30301.jpg,Watchguard,WGMDR30301,73.00,87.00
NWG-WGMDR30603,Managed Detection  Response (MDR),WatchGuard Core MDR - 3 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDR30603.jpg,Watchguard,WGMDR30603,111.00,132.00
NWG-WGT49351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox T45-CW,https://www.leadersystems.com.au/Images/NWG-WGT49351.jpg,Watchguard,WGT49351,1803.00,2247.00
NWG-WGTIS30301,Identity  Access Security,WatchGuard AuthPoint Total Identity Security - 1 Year - 101 to 250 users,https://www.leadersystems.com.au/Images/NWG-WGTIS30301.jpg,Watchguard,WGTIS30301,42.00,52.00
NWG-WGWSM00623,Subscriptions  Licensing,"WatchGuard Standard Wi-Fi Management License 3-yr - Renewal, 1 AP",https://www.leadersystems.com.au/Images/NWG-WGWSM00623.jpg,Watchguard,WGWSM00623,187.00,233.00
NWG-WGTSNDR30101,Cloud  Server Security,WatchGuard ThreatSync+ NDR   - 1 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSNDR30101.jpg,Watchguard,WGTSNDR30101,85.00,106.00
NWG-WGTSNDR30203,Cloud  Server Security,WatchGuard ThreatSync+ NDR   - 3 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSNDR30203.jpg,Watchguard,WGTSNDR30203,179.00,224.00
NWG-WGTSNDR30403,Cloud  Server Security,WatchGuard ThreatSync+ NDR   - 3 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSNDR30403.jpg,Watchguard,WGTSNDR30403,149.00,186.00
NWG-WGCR20401,Firewalls  Network Security,WatchGuard Compliance Reporting - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGCR20401.jpg,Watchguard,WGCR20401,23.00,29.00
NWG-WGTSSAAS30203,Cloud  Server Security,WatchGuard ThreatSync+ SAAS  - 3 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSSAAS30203.jpg,Watchguard,WGTSSAAS30203,80.00,100.00
NWG-WGTSSAAS30401,Cloud  Server Security,WatchGuard ThreatSync+ SAAS  - 1 Year - 251+ licenses,https://www.leadersystems.com.au/Images/NWG-WGTSSAAS30401.jpg,Watchguard,WGTSSAAS30401,27.00,35.00
NWG-WGTSSAAS30201,Cloud  Server Security,WatchGuard ThreatSync+ SAAS - 1 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSSAAS30201.jpg,Watchguard,WGTSSAAS30201,33.00,42.00
NWG-WGTSFS30401,Firewalls  Network Security,WatchGuard Orion - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSFS30401.jpg,Watchguard,WGTSFS30401,55.00,70.00
NWG-WGTSFS30601,Firewalls  Network Security,WatchGuard Orion - 1 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSFS30601.jpg,Watchguard,WGTSFS30601,40.00,51.00
NWG-WGTSFS30101,Firewalls  Network Security,WatchGuard Orion - 1 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSFS30101.jpg,Watchguard,WGTSFS30101,77.00,98.00
NWG-WGTSFS30201,Firewalls  Network Security,WatchGuard Orion - 1 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSFS30201.jpg,Watchguard,WGTSFS30201,68.00,87.00
NWG-WGVMC001,Firewalls  Network Security,WatchGuard FireboxV Micro with 1-yr Standard Support,https://www.leadersystems.com.au/Images/NWG-WGVMC001.jpg,Watchguard,WGVMC001,704.00,953.00
NWG-WGVMC263,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for FireboxV Micro,https://www.leadersystems.com.au/Images/NWG-WGVMC263.jpg,Watchguard,WGVMC263,531.00,662.00
NWG-WGVMC333,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for FireboxV Micro,https://www.leadersystems.com.au/Images/NWG-WGVMC333.jpg,Watchguard,WGVMC333,1087.00,1355.00
NWG-WGTSFS30503,Firewalls  Network Security,WatchGuard Orion - 3 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSFS30503.jpg,Watchguard,WGTSFS30503,111.00,142.00
NWG-WGTSFS30603,Firewalls  Network Security,WatchGuard Orion - 3 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSFS30603.jpg,Watchguard,WGTSFS30603,97.00,123.00
NWG-WGSIEM30303,Firewalls  Network Security,WatchGuard SIEMFeeder - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGSIEM30303.jpg,Watchguard,WGSIEM30303,22.00,28.00
NWG-WGSIEM30401,Firewalls  Network Security,WatchGuard SIEMFeeder - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGSIEM30401.jpg,Watchguard,WGSIEM30401,8.00,11.00
NWG-WGVMC031,Firewalls  Network Security,WatchGuard FireboxV Micro with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVMC031.jpg,Watchguard,WGVMC031,944.00,1279.00
NWG-WGVMC033,Firewalls  Network Security,WatchGuard FireboxV Micro with 3-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVMC033.jpg,Watchguard,WGVMC033,1510.00,2046.00
NWG-WGSIEM30103,Firewalls  Network Security,WatchGuard SIEMFeeder - 3 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGSIEM30103.jpg,Watchguard,WGSIEM30103,29.00,36.00
NWG-WGSIEM30203,Firewalls  Network Security,WatchGuard SIEMFeeder - 3 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGSIEM30203.jpg,Watchguard,WGSIEM30203,25.00,32.00
NWG-WGSIEM30601,Firewalls  Network Security,WatchGuard SIEMFeeder - 1 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGSIEM30601.jpg,Watchguard,WGSIEM30601,6.00,8.00
NWG-WGSIEM30701,Firewalls  Network Security,WatchGuard SIEMFeeder - 1 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGSIEM30701.jpg,Watchguard,WGSIEM30701,5.00,7.00
NWG-WGVMC353,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for FireboxV Micro,https://www.leadersystems.com.au/Images/NWG-WGVMC353.jpg,Watchguard,WGVMC353,2307.00,2874.00
NWG-WGVMC643,Firewalls  Network Security,WatchGuard FireboxV Micro with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVMC643.jpg,Watchguard,WGVMC643,2666.00,3610.00
NWG-WGFCI30503,Firewalls  Network Security,WatchGuard FireCloud Internet Access - 3 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCI30503.jpg,Watchguard,WGFCI30503,213.00,265.00
NWG-WGFCI30603,Firewalls  Network Security,WatchGuard FireCloud Internet Access - 3 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCI30603.jpg,Watchguard,WGFCI30603,198.00,247.00
NWG-WGFCI30201,Firewalls  Network Security,WatchGuard FireCloud Internet Access - 1 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCI30201.jpg,Watchguard,WGFCI30201,93.00,117.00
NWG-WGFCI30401,Firewalls  Network Security,WatchGuard FireCloud Internet Access - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCI30401.jpg,Watchguard,WGFCI30401,78.00,97.00
NWG-WGMDRM30701,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 1 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30701.jpg,Watchguard,WGMDRM30701,43.00,51.08
NWG-WGFCI30601,Firewalls  Network Security,WatchGuard FireCloud Internet Access - 1 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCI30601.jpg,Watchguard,WGFCI30601,66.00,83.00
NWG-WGFCI30103,Firewalls  Network Security,WatchGuard FireCloud Internet Access - 3 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCI30103.jpg,Watchguard,WGFCI30103,317.00,396.00
NWG-WGM48000,WatchGuard Blank Appliance,WatchGuard Firebox M4800 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM48000.jpg,Watchguard,WGM48000,8246.00,11079.00
NWG-WGM58000,WatchGuard Blank Appliance,WatchGuard Firebox M5800 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM58000.jpg,Watchguard,WGM58000,10971.00,14772.00
NWG-WGT490085,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T45-CW - 5-Year (License ONLY; HW SKU: WGT49000-AU),https://www.leadersystems.com.au/Images/NWG-WGT490085.jpg,Watchguard,WGT490085,7450.00,10088.00
NWG-WGA13022101,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP130 - 1-year (License ONLY; HW SKU: WGA130000),https://www.leadersystems.com.au/Images/NWG-WGA13022101.jpg,Watchguard,WGA13022101,86.00,117.00
NWG-WGA13022103,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP130 - 3-year (License ONLY; HW SKU: WGA130000),https://www.leadersystems.com.au/Images/NWG-WGA13022103.jpg,Watchguard,WGA13022103,172.00,233.00
NWG-WGT480085,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T45-W-PoE - 5-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480085.jpg,Watchguard,WGT480085,7104.00,9797.00
NWG-WGT480083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T45-W-PoE - 3-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480083.jpg,Watchguard,WGT480083,3982.00,5491.00
NWG-WGA330000,WatchGuard Blank Appliance,WatchGuard AP330 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGA330000.jpg,Watchguard,WGA330000,699.00,970.00
NWG-WGA430000,WatchGuard Blank Appliance,"WatchGuard AP430CR Appliance Only – License Not Included (Requires Separate WG License Purchase), Antennas (WG9004) are sold separately",https://www.leadersystems.com.au/Images/NWG-WGA430000.jpg,Watchguard,WGA430000,1541.00,2152.00
NWG-WGT49000-AU,WatchGuard Blank Appliance,WatchGuard Firebox T45-CW  Appliance Only (AU) – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT49000-AU.jpg,Watchguard,WGT49000-AU,1061.00,1397.00
NWG-WGT480061,Firewalls  Network Security,WatchGuard Standard Support for Firebox T45-W-PoE - 1-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480061.jpg,Watchguard,WGT480061,609.00,840.00
NWG-WGT470215,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T45-PoE - 5-Year (License ONLY; HW SKU: WGT47000-AU),https://www.leadersystems.com.au/Images/NWG-WGT470215.jpg,Watchguard,WGT470215,5112.00,6923.00
NWG-WGT470213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T45-PoE - 3-Year (License ONLY; HW SKU: WGT47000-AU),https://www.leadersystems.com.au/Images/NWG-WGT470213.jpg,Watchguard,WGT470213,2624.00,3553.00
NWG-WGT470061,Firewalls  Network Security,WatchGuard Standard Support for Firebox T45-PoE - 1-Year (License ONLY; HW SKU: WGT47000-AU),https://www.leadersystems.com.au/Images/NWG-WGT470061.jpg,Watchguard,WGT470061,478.00,648.00
NWG-WGT260215,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T25-W - 5-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260215.jpg,Watchguard,WGT260215,3576.00,4842.00
NWG-WGT260063,Firewalls  Network Security,WatchGuard Standard Support for Firebox T25-W - 3-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260063.jpg,Watchguard,WGT260063,532.00,721.00
NWG-WGT490213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T45-CW - 3-Year (License ONLY; HW SKU: WGT49000-AU),https://www.leadersystems.com.au/Images/NWG-WGT490213.jpg,Watchguard,WGT490213,3731.00,5053.00
NWG-WGT260061,Firewalls  Network Security,WatchGuard Standard Support for Firebox T25-W - 1-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260061.jpg,Watchguard,WGT260061,320.00,434.00
NWG-WGT250061,Firewalls  Network Security,WatchGuard Standard Support for Firebox T25 - 1-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250061.jpg,Watchguard,WGT250061,263.00,363.00
NWG-WGM6900083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M690 - 3-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900083.jpg,Watchguard,WGM6900083,25789.00,34922.00
NWG-WGT480215,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T45-W-PoE - 5-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480215.jpg,Watchguard,WGT480215,6717.00,9262.00
NWG-WGT470075,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T45-PoE - 5-Year (License ONLY; HW SKU: WGT47000-AU),https://www.leadersystems.com.au/Images/NWG-WGT470075.jpg,Watchguard,WGT470075,2772.00,3754.00
NWG-WGM6900073,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox M690 - 3-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900073.jpg,Watchguard,WGM6900073,13558.00,18360.00
NWG-WGM3900083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M390 - 3-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3900083.jpg,Watchguard,WGM3900083,9342.00,12650.00
NWG-WGM3900081,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M390 - 1-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3900081.jpg,Watchguard,WGM3900081,3999.00,5415.00
NWG-WGM2900071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox M290 - 1-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2900071.jpg,Watchguard,WGM2900071,1413.00,1914.00
NWG-WGT260203,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T25-W - 3-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260203.jpg,Watchguard,WGT260203,875.00,1186.00
NWG-WGT260085,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T25-W - 5-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260085.jpg,Watchguard,WGT260085,3781.00,5121.00
NWG-WGMDRM30603,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 3 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30603.jpg,Watchguard,WGMDRM30603,111.00,131.87
NWG-WGMDRM30101,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 1 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30101.jpg,Watchguard,WGMDRM30101,99.00,117.61
NWG-WGM2900063,Firewalls  Network Security,WatchGuard Standard Support for Firebox M290 - 3-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2900063.jpg,Watchguard,WGM2900063,1539.00,2084.00
NWG-WGA43022103,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP430CR - 3-year (License ONLY; HW SKU: WGA430000),https://www.leadersystems.com.au/Images/NWG-WGA43022103.jpg,Watchguard,WGA43022103,172.00,233.00
NWG-WGA43022101,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP430CR - 1-year (License ONLY; HW SKU: WGA430000),https://www.leadersystems.com.au/Images/NWG-WGA43022101.jpg,Watchguard,WGA43022101,86.00,117.00
NWG-WGA33222003,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP332CR - 3-year (License ONLY; HW SKU: WGA332000),https://www.leadersystems.com.au/Images/NWG-WGA33222003.jpg,Watchguard,WGA33222003,286.00,388.00
NWG-WGA33022105,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP330 - 5-year (License ONLY; HW SKU: WGA330000),https://www.leadersystems.com.au/Images/NWG-WGA33022105.jpg,Watchguard,WGA33022105,257.00,349.00
NWG-WGM48000063,Firewalls  Network Security,WatchGuard Standard Support for Firebox M4800 - 3-Year (License ONLY; HW SKU: WGM48000),https://www.leadersystems.com.au/Images/NWG-WGM48000063.jpg,Watchguard,WGM48000063,15515.00,21009.00
NWG-WGM580001603,Firewalls  Network Security,WatchGuard High Availability for M5800 - 3-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM580001603.jpg,Watchguard,WGM580001603,19336.00,26184.00
NWG-WGM58000201,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for M5800 - 1-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM58000201.jpg,Watchguard,WGM58000201,31018.00,42002.00
NWG-WGT250205,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T25 - 5-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250205.jpg,Watchguard,WGT250205,1419.00,1958.00
NWG-WGT250085,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T25 - 5-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250085.jpg,Watchguard,WGT250085,3129.00,4315.00
